crash_date,number_of_crashes,number_of_persons_injured,number_of_persons_killed,siniestros_media_movil,Lastimados_media_movil,Muertos_media_movil,week_day
2018-02-27T00:00:00.000+0000,631,141,2,588.5435457201636,146.62334367709067,0.6529706222111361,tuesday
2018-02-28T00:00:00.000+0000,654,160,1,595.5818931346009,146.51049853903544,0.7005821196402956,wednesday
2018-03-01T00:00:00.000+0000,619,147,2,591.8167568914245,144.4871684522838,0.6939002015900567,thursday
2018-03-02T00:00:00.000+0000,884,217,3,592.249473374244,145.78984801467476,0.6919749031688015,friday
2018-03-03T00:00:00.000+0000,609,154,0,597.7870166934583,146.89209268612825,0.7538562594849118,saturday
2018-03-04T00:00:00.000+0000,457,122,0,599.3242429046976,146.3148429182966,0.7561213164510943,sunday
2018-03-05T00:00:00.000+0000,616,121,2,604.995333982638,148.17212167885737,0.7578201091757311,monday
2018-03-06T00:00:00.000+0000,676,162,0,609.4313800991978,147.54868739948526,0.7589526376588226,tuesday
2018-03-07T00:00:00.000+0000,517,140,1,617.9072006160836,148.54626378853143,0.7537430066366023,wednesday
2018-03-08T00:00:00.000+0000,633,146,0,619.7411492898927,149.78327934947276,0.7421912161090708,thursday
2018-03-09T00:00:00.000+0000,751,163,0,619.1433554553777,151.0391628349424,0.7242972660762279,friday
2018-03-10T00:00:00.000+0000,567,122,2,619.600081542039,151.56868785249657,0.6734240866157655,saturday
2018-03-11T00:00:00.000+0000,465,143,0,622.382862578982,152.52241273867745,0.6808081723255209,sunday
2018-03-12T00:00:00.000+0000,679,142,1,627.2063240390374,151.85612358150513,0.6876259937937307,monday
2018-03-13T00:00:00.000+0000,578,147,1,631.9453441753939,152.56728351717751,0.6616910915309393,tuesday
2018-03-14T00:00:00.000+0000,652,133,0,634.8847992026878,153.97508437336904,0.6030034655371467,wednesday
2018-03-15T00:00:00.000+0000,689,211,1,633.643865093195,153.7978663163349,0.6085755056739561,thursday
2018-03-16T00:00:00.000+0000,753,182,0,627.2966998119882,152.84565901832138,0.5871707173435299,friday
2018-03-17T00:00:00.000+0000,562,129,1,621.0011551790409,151.41661192778707,0.5596502752044106,saturday
2018-03-18T00:00:00.000+0000,526,159,0,617.1821558812085,151.41221771727265,0.558427144442672,sunday
2018-03-19T00:00:00.000+0000,686,147,1,611.3710616321883,150.83716505469823,0.5570907608326241,monday
2018-03-20T00:00:00.000+0000,597,167,0,608.3112188271418,148.85342816371545,0.5234546648848117,tuesday
2018-03-21T00:00:00.000+0000,477,118,0,608.0700582119524,148.980452558379,0.4841559265215427,wednesday
2018-03-22T00:00:00.000+0000,760,164,0,600.6019162381818,149.39427846610056,0.412557475820509,thursday
2018-03-23T00:00:00.000+0000,732,156,1,594.3355908400982,149.80783256698618,0.36748284219347416,friday
2018-03-24T00:00:00.000+0000,550,135,0,588.9985503635304,149.59729552197953,0.28988199053205643,saturday
2018-03-25T00:00:00.000+0000,491,148,0,584.8997032775262,149.61147477858782,0.30340438062016684,sunday
2018-03-26T00:00:00.000+0000,710,200,1,582.1959500781333,149.0718249563948,0.26376588371197035,monday
2018-03-27T00:00:00.000+0000,627,136,1,582.4369521393352,148.82119640308667,0.2624295001019226,tuesday
2018-03-28T00:00:00.000+0000,629,146,0,591.5917687829735,150.7003556139408,0.3320347006727156,wednesday
2018-03-29T00:00:00.000+0000,613,163,0,590.3908129289339,150.8794989693962,0.2104237921583688,thursday
2018-03-30T00:00:00.000+0000,580,132,1,584.7922942761899,150.58769168044287,0.1861650320505526,friday
2018-03-31T00:00:00.000+0000,589,199,0,585.0192529842012,150.5751659154199,0.25325601938888287,saturday
2018-04-01T00:00:00.000+0000,399,138,0,584.5767061541486,150.50050963781453,0.2616367301637587,sunday
2018-04-02T00:00:00.000+0000,562,133,0,581.0781444653222,151.62916487349366,0.24372012956125383,monday
2018-04-03T00:00:00.000+0000,551,133,0,583.5062628825004,152.04149584361753,0.23169267707082394,tuesday
2018-04-04T00:00:00.000+0000,554,118,1,592.4520147681601,152.9689460689907,0.19291490180977688,wednesday
2018-04-05T00:00:00.000+0000,531,120,0,591.6328795669097,152.1250084939607,0.27744682778771357,thursday
2018-04-06T00:00:00.000+0000,515,189,0,585.9998414460011,152.20573512423542,0.24954132596434328,friday
2018-04-07T00:00:00.000+0000,487,136,0,584.8932931663119,151.87934041540854,0.3125325601938829,saturday
2018-04-08T00:00:00.000+0000,468,95,1,581.9274955265013,151.13531450315685,0.34854696595618717,sunday
2018-04-09T00:00:00.000+0000,625,146,1,583.8631905592314,150.30664341207893,0.35758454325125594,monday
2018-04-10T00:00:00.000+0000,668,187,0,590.9638496908085,152.10725044734582,0.42510589141316096,tuesday
2018-04-11T00:00:00.000+0000,612,156,0,603.2662347957936,154.3914697954624,0.45987451584406464,wednesday
2018-04-12T00:00:00.000+0000,610,148,0,604.137534258975,154.07311603886544,0.49430338173004096,thursday
2018-04-13T00:00:00.000+0000,755,185,0,602.858909601565,154.30048245713084,0.5283924890710899,friday
2018-04-14T00:00:00.000+0000,624,213,0,607.522661894935,155.80987111825564,0.5887789077895196,saturday
2018-04-15T00:00:00.000+0000,510,153,0,611.4446986341588,156.6556886905676,0.6166391084735662,sunday
2018-04-16T00:00:00.000+0000,741,172,1,607.7529275861172,155.74651747491149,0.638610161045538,monday
2018-04-17T00:00:00.000+0000,600,147,0,618.7523386713057,158.32390314616106,0.654692065505435,tuesday
2018-04-18T00:00:00.000+0000,662,128,1,631.3975401481226,159.48055448594226,0.6972977870393307,wednesday
2018-04-19T00:00:00.000+0000,706,145,0,633.9531133207878,160.5227298466526,0.7076037962354618,thursday
2018-04-20T00:00:00.000+0000,707,185,1,632.1385308840396,161.63158848444726,0.7122471630161361,friday
2018-04-21T00:00:00.000+0000,584,167,1,639.9208136084499,164.85630478606222,0.7436408525674278,saturday
2018-04-22T00:00:00.000+0000,568,174,0,644.5154816643516,165.2406170015144,0.7753743006636467,sunday
2018-04-23T00:00:00.000+0000,675,180,4,652.7877641622563,167.59552877754555,0.7219869079707215,monday
2018-04-24T00:00:00.000+0000,671,165,1,661.28784343925,169.38234161588835,0.7277628032344874,tuesday
2018-04-25T00:00:00.000+0000,626,149,0,668.4426374323186,170.44961380778403,0.7602890212688702,wednesday
2018-04-26T00:00:00.000+0000,729,193,0,673.9826949647653,172.7756914086356,0.7341049627397989,thursday
2018-04-27T00:00:00.000+0000,690,131,2,671.3791252349869,174.72669822645707,0.7346712269813446,friday
2018-04-28T00:00:00.000+0000,604,157,1,671.8871322113622,173.81578291693705,0.7295748488074335,saturday
2018-04-29T00:00:00.000+0000,505,157,2,670.9749031688018,173.74099073591367,0.6921787582957579,sunday
2018-04-30T00:00:00.000+0000,656,176,0,669.5395365693319,173.35282792361897,0.7137194500441548,monday
2018-05-01T00:00:00.000+0000,713,164,2,672.9142449432475,172.53321706040575,0.6496862896101713,tuesday
2018-05-02T00:00:00.000+0000,792,177,0,677.7960769213215,175.4727400394086,0.6177263358173339,wednesday
2018-05-03T00:00:00.000+0000,790,200,1,682.0926181793342,176.82049423542662,0.585200117782951,thursday
2018-05-04T00:00:00.000+0000,723,193,1,672.7951255973958,176.50245758680492,0.5842940949964779,friday
2018-05-05T00:00:00.000+0000,602,191,0,671.0180072028684,177.68547418967248,0.6150082674579147,saturday
2018-05-06T00:00:00.000+0000,495,156,0,670.9792747287466,179.83157036399123,0.612743210491732,sunday
2018-05-07T00:00:00.000+0000,695,194,1,667.9757185893097,180.5698430315488,0.604135994020238,monday
2018-05-08T00:00:00.000+0000,736,211,0,668.5567736528444,180.37951029468044,0.5891866180434325,tuesday
2018-05-09T00:00:00.000+0000,711,159,0,675.8753992162773,182.2124849939941,0.5678950825613154,wednesday
2018-05-10T00:00:00.000+0000,663,205,0,674.1229472921115,184.70418356021298,0.5402613875738871,thursday
2018-05-11T00:00:00.000+0000,805,222,0,668.9774853337433,184.838410836029,0.4796484631588392,friday
2018-05-12T00:00:00.000+0000,602,150,0,671.5253346621538,185.6851570816971,0.47729280391400924,saturday
2018-05-13T00:00:00.000+0000,529,191,0,668.7778658633135,185.2431765158858,0.4419579152415598,sunday
2018-05-14T00:00:00.000+0000,689,174,0,666.1360166708064,183.72626786563328,0.4060567623275647,monday
2018-05-15T00:00:00.000+0000,778,183,0,666.7858615144044,182.62370608620458,0.342952275249716,tuesday
2018-05-16T00:00:00.000+0000,685,167,0,672.5429341547812,182.73498833495313,0.33810505334208507,wednesday
2018-05-17T00:00:00.000+0000,732,204,0,669.7503001200353,182.72812521234562,0.3060544972706005,thursday
2018-05-18T00:00:00.000+0000,616,144,2,665.1961312826891,183.47582051688246,0.24680060703526233,friday
2018-05-19T00:00:00.000+0000,583,177,0,664.2153389657622,184.44087068789423,0.3430428775283633,saturday
2018-05-20T00:00:00.000+0000,578,168,0,659.9843937574904,183.75446782486227,0.33285012118054136,sunday
2018-05-21T00:00:00.000+0000,626,195,1,658.0279055018108,181.6540805001211,0.32277061768102855,monday
2018-05-22T00:00:00.000+0000,689,148,0,660.8151033998378,181.5867403565165,0.28039140184375116,tuesday
2018-05-23T00:00:00.000+0000,729,239,0,664.0288341751668,180.76774105868415,0.249450723685696,wednesday
2018-05-24T00:00:00.000+0000,770,215,1,659.4927404924107,178.66984529660579,0.23549797277401083,thursday
2018-05-25T00:00:00.000+0000,799,210,0,652.002718068347,178.14267593829646,0.2915807832566934,friday
2018-05-26T00:00:00.000+0000,601,225,2,652.1869351514066,178.45982921470133,0.3206867652721406,saturday
2018-05-27T00:00:00.000+0000,487,167,1,651.0496047475468,177.05689823098712,0.4085030238510421,sunday
2018-05-28T00:00:00.000+0000,409,164,1,655.7196765498527,177.49389567147273,0.4107454302475629,monday
2018-05-29T00:00:00.000+0000,808,166,1,666.9495345307807,179.8645722439885,0.44528754898184836,tuesday
2018-05-30T00:00:00.000+0000,708,152,0,674.6492559287738,181.10104419125793,0.4588552402092825,wednesday
2018-05-31T00:00:00.000+0000,698,154,0,673.2219076309641,181.14118100069868,0.47785906815555496,thursday
2018-06-01T00:00:00.000+0000,751,167,0,667.4545742825303,179.42490203628282,0.5229337017825898,friday
2018-06-02T00:00:00.000+0000,622,186,0,673.4729438945261,181.4627058370483,0.5940791410903872,saturday
2018-06-03T00:00:00.000+0000,525,151,0,674.8704613920911,182.7634827515877,0.6058347867448749,sunday
2018-06-04T00:00:00.000+0000,698,157,0,673.2530068631097,181.3788081270209,0.6170241681578172,monday
2018-06-05T00:00:00.000+0000,687,177,1,676.368524768385,183.18824888445593,0.6274207796325958,tuesday
2018-06-06T00:00:00.000+0000,651,169,0,686.1569004960343,185.22974472807638,0.5835239756279758,wednesday
2018-06-07T00:00:00.000+0000,693,185,0,685.3029287186441,184.9027837550079,0.6293913791931746,thursday
2018-06-08T00:00:00.000+0000,757,198,1,682.9698294411972,186.26492106276115,0.6411470248476625,friday
2018-06-09T00:00:00.000+0000,706,197,1,692.1707852952369,187.61111236947252,0.6776144420032034,saturday
2018-06-10T00:00:00.000+0000,533,197,0,694.4123536206803,187.6426646130114,0.6797435955514152,sunday
2018-06-11T00:00:00.000+0000,686,185,1,696.2582844458403,187.58744252417588,0.6797209449817532,monday
2018-06-12T00:00:00.000+0000,720,164,1,702.9865455616073,188.92919431923352,0.7039570545199076,tuesday
2018-06-13T00:00:00.000+0000,706,159,0,704.9769870212101,187.71306258352035,0.731590749507336,wednesday
2018-06-14T00:00:00.000+0000,833,199,1,701.4989014473579,187.8758522276799,0.7626220299440385,thursday
2018-06-15T00:00:00.000+0000,728,234,0,695.9004960474622,186.0829690366677,0.7854991053024832,friday
2018-06-16T00:00:00.000+0000,677,216,1,694.283449228735,186.9094656730581,0.8059978708464363,saturday
2018-06-17T00:00:00.000+0000,627,179,3,693.7701193684888,185.45067838455785,0.7708441867312815,sunday
2018-06-18T00:00:00.000+0000,808,247,2,692.2382160411203,186.39575075312786,0.7652721465944721,monday
2018-06-19T00:00:00.000+0000,812,196,1,696.6434800335095,186.73326689165876,0.8156923146616981,tuesday
2018-06-20T00:00:00.000+0000,698,184,0,702.3942331649506,188.53874379940297,0.8042311264128138,wednesday
2018-06-21T00:00:00.000+0000,815,232,0,697.8033477541828,190.18872454641868,0.8811751115540387,thursday
2018-06-22T00:00:00.000+0000,728,184,1,690.4860132732206,190.03662597113959,0.9288772112618452,friday
2018-06-23T00:00:00.000+0000,513,137,1,679.4297266076112,190.01775804661128,0.9742010011551603,saturday
2018-06-24T00:00:00.000+0000,553,164,2,678.4825703866322,190.16174771795147,0.9907359170082938,sunday
2018-06-25T00:00:00.000+0000,733,204,1,676.4825930372019,189.5406011461152,1.0051190287435536,monday
2018-06-26T00:00:00.000+0000,762,233,0,676.5847697569463,187.7946272848726,0.984937371174866,tuesday
2018-06-27T00:00:00.000+0000,540,142,0,680.4466012820092,188.23497700966817,0.9890144737139949,wednesday
2018-06-28T00:00:00.000+0000,737,183,1,677.9204738499043,188.72921243968926,0.9583003012525579,thursday
2018-06-29T00:00:00.000+0000,845,226,1,670.5745770005987,187.93993068925323,0.9516183832023192,friday
2018-06-30T00:00:00.000+0000,651,165,1,667.8199506217452,186.91728011959145,0.9365557543772045,saturday
2018-07-01T00:00:00.000+0000,563,177,3,666.1568551948953,186.43713334390006,0.945525379963288,sunday
2018-07-02T00:00:00.000+0000,719,185,0,659.1610682008527,184.71770595030114,0.8930666606264975,monday
2018-07-03T00:00:00.000+0000,678,164,1,656.9843711069208,183.9378015357051,0.8646401957009053,tuesday
2018-07-04T00:00:00.000+0000,406,141,0,661.4700672721793,183.7518403587815,0.8602459851865107,wednesday
2018-07-05T00:00:00.000+0000,720,190,1,660.5705225486295,183.390790278372,0.8534734648576248,thursday
2018-07-06T00:00:00.000+0000,654,175,1,650.4214591496852,182.48499399759555,0.8121361752247913,friday
2018-07-07T00:00:00.000+0000,526,162,0,646.0368977779667,181.58902806405234,0.7420100115517763,saturday
2018-07-08T00:00:00.000+0000,545,185,2,641.2095630704989,179.534530793446,0.7076943985141091,sunday
2018-07-09T00:00:00.000+0000,672,165,0,635.8699630795593,176.224421844206,0.644363405739642,monday
2018-07-10T00:00:00.000+0000,727,222,0,639.2086117465732,175.37482162676054,0.6374776325624467,tuesday
2018-07-11T00:00:00.000+0000,627,161,1,640.6758023964181,175.81859158757507,0.5691635144623779,wednesday
2018-07-12T00:00:00.000+0000,642,187,2,638.8416725180516,176.41665722892597,0.5306575460372728,thursday
2018-07-13T00:00:00.000+0000,726,200,1,634.6740583025542,176.13166776144084,0.5867856576592789,friday
2018-07-14T00:00:00.000+0000,577,209,0,636.2871865727301,178.22698135857775,0.6201272962014877,saturday
2018-07-15T00:00:00.000+0000,564,160,1,637.4884142336058,178.24100206119843,0.6253595777933694,sunday
2018-07-16T00:00:00.000+0000,719,185,0,636.3030193209237,178.01467756913746,0.5702960429454691,monday
2018-07-17T00:00:00.000+0000,680,192,0,643.1956329701569,180.48272894062939,0.5403972909918581,tuesday
2018-07-18T00:00:00.000+0000,688,182,0,649.6182926000463,181.42161770368176,0.5356633219325363,wednesday
2018-07-19T00:00:00.000+0000,739,174,1,645.5918367346815,180.4255362522333,0.529683571541814,thursday
2018-07-20T00:00:00.000+0000,700,180,0,639.7034134408358,178.90210423791814,0.5018233708577674,friday
2018-07-21T00:00:00.000+0000,622,217,1,640.90271580329,179.24464880291396,0.4844956850664702,saturday
2018-07-22T00:00:00.000+0000,540,151,0,643.486579537463,180.81315545085613,0.46614872364039056,sunday
2018-07-23T00:00:00.000+0000,613,161,1,638.0860495141328,179.46562776053474,0.4410065913157632,monday
2018-07-24T00:00:00.000+0000,654,162,0,642.0811116899467,179.26494371333098,0.38820811343404554,tuesday
2018-07-25T00:00:00.000+0000,657,166,0,652.1121429703833,180.2683639493499,0.3190785748261509,wednesday
2018-07-26T00:00:00.000+0000,606,160,0,654.2920111440678,180.74042447167196,0.29221499920722455,thursday
2018-07-27T00:00:00.000+0000,753,190,1,652.8103920813484,180.80561281115874,0.3930779859113382,friday
2018-07-28T00:00:00.000+0000,637,172,0,655.1412489523985,181.00151758816386,0.3803710163310535,saturday
2018-07-29T00:00:00.000+0000,463,163,0,656.176923599616,179.94412104464084,0.4252417948311319,sunday
2018-07-30T00:00:00.000+0000,580,167,0,646.6150988697242,177.37692812973907,0.436453826813736,monday
2018-07-31T00:00:00.000+0000,709,187,0,649.5863552968233,176.49817662913884,0.4730571473872477,tuesday
2018-08-01T00:00:00.000+0000,660,176,2,651.0834673491913,176.20779632607423,0.5086411923259773,wednesday
2018-08-02T00:00:00.000+0000,722,193,1,644.6898910507475,175.5313144125541,0.511019502140469,thursday
2018-08-03T00:00:00.000+0000,749,232,1,636.6847267208648,175.46542390540787,0.5716550771251787,friday
2018-08-04T00:00:00.000+0000,605,193,0,633.5133525108035,174.59652540261055,0.5729008584565792,saturday
2018-08-05T00:00:00.000+0000,573,192,1,631.2417495299885,175.0209291263642,0.5680309859792864,sunday
2018-08-06T00:00:00.000+0000,632,177,1,629.8245939885268,175.7007859747639,0.5894584248793745,monday
2018-08-07T00:00:00.000+0000,658,171,0,631.253912885897,176.3667580239609,0.6165485061949189,tuesday
2018-08-08T00:00:00.000+0000,655,161,0,634.8582527350441,176.27862465740677,0.6228906657002303,wednesday
2018-08-09T00:00:00.000+0000,709,187,0,633.4498176629021,176.07236857006615,0.5494348682869269,thursday
2018-08-10T00:00:00.000+0000,707,186,1,624.0090149267135,175.01508527939143,0.5726517021902991,friday
2018-08-11T00:00:00.000+0000,568,145,0,620.5357992253386,175.22204353439156,0.5686652019298175,saturday
2018-08-12T00:00:00.000+0000,499,148,0,615.6043851502748,174.94045165235565,0.5638859317311723,sunday
2018-08-13T00:00:00.000+0000,617,158,0,616.2532560193771,175.7760311671805,0.5847244558200526,monday
2018-08-14T00:00:00.000+0000,701,197,2,621.7754875535,176.4277786586299,0.6311807741964589,tuesday
2018-08-15T00:00:00.000+0000,645,176,1,626.5683254433728,177.55672835171464,0.6177942875263195,wednesday
2018-08-16T00:00:00.000+0000,647,170,0,626.2821807968351,178.93707671747597,0.6091644204851634,thursday
2018-08-17T00:00:00.000+0000,703,179,0,626.2008879023188,178.83689324786178,0.605064667376373,friday
2018-08-18T00:00:00.000+0000,579,178,2,621.0718929080948,178.56787243198823,0.6585426623479456,saturday
2018-08-19T00:00:00.000+0000,490,186,3,619.7192235384601,178.92634034745632,0.6517248408797357,sunday
2018-08-20T00:00:00.000+0000,562,144,2,619.9323200978386,178.8450927540794,0.6434347323835071,monday
2018-08-21T00:00:00.000+0000,580,164,0,621.2141158350013,178.46032752723383,0.6334458311626415,tuesday
2018-08-22T00:00:00.000+0000,599,166,1,626.8110942490083,179.61041020181312,0.6539445967065947,wednesday
2018-08-23T00:00:00.000+0000,609,187,0,627.0910326394587,180.44170875897183,0.6192439239846763,thursday
2018-08-24T00:00:00.000+0000,681,215,0,620.1745226392326,180.05137149198958,0.6145779066343401,friday
2018-08-25T00:00:00.000+0000,552,211,0,622.4844503839153,181.3441527554383,0.6339441436952017,saturday
2018-08-26T00:00:00.000+0000,528,180,0,624.2069129538488,182.28913452172972,0.5650184602142637,sunday
2018-08-27T00:00:00.000+0000,651,178,0,623.3749575301699,181.93286371151888,0.6224603048766557,monday
2018-08-28T00:00:00.000+0000,715,179,0,629.1815443158275,182.0770119368467,0.629346078053851,tuesday
2018-08-29T00:00:00.000+0000,685,186,0,638.2448073568927,185.57788398377863,0.697773449002229,wednesday
2018-08-30T00:00:00.000+0000,736,205,0,639.2504020475992,187.58171193005145,0.7307300278601866,thursday
2018-08-31T00:00:00.000+0000,623,136,0,635.6334005300112,187.77356225508714,0.7339917098914895,friday
2018-09-01T00:00:00.000+0000,529,155,1,632.9828761693235,187.00287662234348,0.7987949896939754,saturday
2018-09-02T00:00:00.000+0000,528,196,1,634.0495141452686,188.031778749232,0.7748533375614248,sunday
2018-09-03T00:00:00.000+0000,533,220,3,634.284581757219,187.99959228974248,0.8064508822396729,monday
2018-09-04T00:00:00.000+0000,786,208,1,639.7053387392571,188.31842170830234,0.828761693356572,tuesday
2018-09-05T00:00:00.000+0000,768,193,1,647.803438356462,189.64733063036175,0.7942875263312721,wednesday
2018-09-06T00:00:00.000+0000,822,224,1,649.1536388140037,190.11461188248518,0.8206754399872999,thursday
2018-09-07T00:00:00.000+0000,671,182,0,646.8446850438164,190.2034474166989,0.7840494688441264,friday
2018-09-08T00:00:00.000+0000,568,180,0,643.0318920020715,188.16763686606362,0.7754196018029705,saturday
2018-09-09T00:00:00.000+0000,556,168,1,644.2637205825603,188.01431516002265,0.8536093682755957,sunday
2018-09-10T00:00:00.000+0000,650,201,2,642.40238737003,186.8374142109638,0.8743346395161671,monday
2018-09-11T00:00:00.000+0000,544,189,1,648.2433577204342,187.39353099730099,0.8642324854469925,tuesday
2018-09-12T00:00:00.000+0000,783,203,0,655.803302453044,186.209472468229,0.8497134702937617,wednesday
2018-09-13T00:00:00.000+0000,718,181,1,659.8703934403824,186.9557407868772,0.922014088654312,thursday
2018-09-14T00:00:00.000+0000,684,198,1,656.5900699902477,187.56162087476136,1.028313212077264,friday
2018-09-15T00:00:00.000+0000,596,202,1,652.6209880178361,185.9356497315872,1.0836032526217825,saturday
2018-09-16T00:00:00.000+0000,597,180,1,648.3096559378345,185.0583478674453,1.0556977507984122,sunday
2018-09-17T00:00:00.000+0000,673,171,2,642.4549140410758,183.00113252847962,1.1155179052752962,monday
2018-09-18T00:00:00.000+0000,740,201,1,644.446397426883,183.00516432987942,1.1394142562685232,tuesday
2018-09-19T00:00:00.000+0000,519,142,0,649.7830981449059,183.66649301229575,1.1273868037780934,wednesday
2018-09-20T00:00:00.000+0000,659,167,3,645.7645699789226,183.4797164148643,1.111622007293462,thursday
2018-09-21T00:00:00.000+0000,715,200,1,640.7697796099449,182.83827493261106,1.1185304310403192,friday
2018-09-22T00:00:00.000+0000,562,204,2,638.9983238578327,181.3905184715361,1.1156991098325908,saturday
2018-09-23T00:00:00.000+0000,475,132,0,638.6350087204571,180.16643638587166,1.049853903825661,sunday
2018-09-24T00:00:00.000+0000,594,141,0,636.8065188339364,179.20614283448884,1.0120048019207488,monday
2018-09-25T00:00:00.000+0000,715,202,2,641.7772316473636,178.75584950961172,0.9695123332351624,tuesday
2018-09-26T00:00:00.000+0000,755,227,0,644.4203266212022,176.41217241613288,0.922149992072283,wednesday
2018-09-27T00:00:00.000+0000,672,161,2,642.0205893678103,175.8752180117296,0.9287413078438745,thursday
2018-09-28T00:00:00.000+0000,712,182,0,638.0438741534228,175.96937642981385,0.9304627511381733,friday
2018-09-29T00:00:00.000+0000,603,196,0,632.63682076603,176.00994360007817,0.9923667580239453,saturday
2018-09-30T00:00:00.000+0000,509,161,3,633.8842555890159,176.10677478538244,0.9970327753742815,sunday
2018-10-01T00:00:00.000+0000,583,140,0,636.3211397766532,176.1963804389646,0.9979614487304163,monday
2018-10-02T00:00:00.000+0000,612,141,2,641.3970191850202,175.83852408887748,0.9687422138666602,tuesday
2018-10-03T00:00:00.000+0000,778,217,1,648.4720378717402,176.04432716482486,0.9360121407053208,wednesday
2018-10-04T00:00:00.000+0000,717,196,0,648.0117103445027,176.07592470950306,0.8939953339826326,thursday
2018-10-05T00:00:00.000+0000,796,215,1,646.2135948718987,175.5130580534067,0.8751047588846691,friday
2018-10-06T00:00:00.000+0000,544,148,1,649.2148859543693,175.91872975604997,0.8320686765271987,saturday
2018-10-07T00:00:00.000+0000,529,214,1,647.340641917132,176.81589616978528,0.8239371220186029,sunday
2018-10-08T00:00:00.000+0000,501,146,0,651.356633219313,176.59460010418923,0.7536977054972788,monday
2018-10-09T00:00:00.000+0000,628,152,0,656.8485356406587,177.1618836213697,0.6859498516387555,tuesday
2018-10-10T00:00:00.000+0000,708,179,1,665.6447031642718,179.3577883983748,0.679517089854797,wednesday
2018-10-11T00:00:00.000+0000,741,166,2,664.0023556592322,180.26917936985768,0.6431629255475652,thursday
2018-10-12T00:00:00.000+0000,830,205,0,664.7221454619457,180.08022831773872,0.6359373938254427,friday
2018-10-13T00:00:00.000+0000,577,154,0,667.1763799859439,179.60347912749663,0.5781557906181229,saturday
2018-10-14T00:00:00.000+0000,516,158,1,673.7895309066894,182.6100024915592,0.561054610523444,sunday
2018-10-15T00:00:00.000+0000,691,187,1,667.2451471154371,181.02018165756522,0.5406690978278,monday
2018-10-16T00:00:00.000+0000,688,174,0,672.4907472422802,182.29941788035623,0.5019139731364148,tuesday
2018-10-17T00:00:00.000+0000,699,200,0,681.9880178486359,184.92348637567878,0.5093886611248176,wednesday
2018-10-18T00:00:00.000+0000,735,196,2,685.9789349702014,187.48284219347758,0.5515413712654768,thursday
2018-10-19T00:00:00.000+0000,786,197,1,678.7907993385903,186.89245509524204,0.5637726788828632,friday
2018-10-20T00:00:00.000+0000,629,205,1,676.6231624725232,185.95811909669172,0.5669437586355188,saturday
2018-10-21T00:00:00.000+0000,593,202,1,668.0254592402872,185.18389997508083,0.5726064010509754,sunday
2018-10-22T00:00:00.000+0000,650,151,0,672.4013227932554,187.19513465763305,0.580760606129233,monday
2018-10-23T00:00:00.000+0000,681,164,0,679.1090171917692,187.49496024824666,0.6180434437925996,tuesday
2018-10-24T00:00:00.000+0000,719,194,0,688.833744818669,189.2963147523124,0.6256313846293116,wednesday
2018-10-25T00:00:00.000+0000,763,188,0,688.1004552764371,189.90613603931777,0.624385603297911,thursday
2018-10-26T00:00:00.000+0000,747,177,0,684.1554961607153,189.67799950168381,0.7115449953566195,friday
2018-10-27T00:00:00.000+0000,757,233,1,680.8087838909019,188.35362069355685,0.6840019026478384,saturday
2018-10-28T00:00:00.000+0000,556,181,0,686.718544021369,188.02459851864913,0.7453169947224028,sunday
2018-10-29T00:00:00.000+0000,696,185,0,694.4612335500104,189.3908355795112,0.7512061428344778,monday
2018-10-30T00:00:00.000+0000,721,193,0,698.1825182903216,189.2493601214034,0.7549434868286792,tuesday
2018-10-31T00:00:00.000+0000,646,196,2,705.4654239053976,189.87938571654712,0.7831660966273151,wednesday
2018-11-01T00:00:00.000+0000,695,170,0,697.4649255928653,186.1545901379384,0.7295521982377717,thursday
2018-11-02T00:00:00.000+0000,746,228,1,692.3590341796963,186.72767220095224,0.770798885591958,friday
2018-11-03T00:00:00.000+0000,656,186,2,686.2372194160553,185.7995877596286,0.7508437337198886,saturday
2018-11-04T00:00:00.000+0000,502,146,0,680.834084577214,183.59541552469693,0.7551473419556357,sunday
2018-11-05T00:00:00.000+0000,759,195,1,675.1380325715062,182.5169313008187,0.783709710299199,monday
2018-11-06T00:00:00.000+0000,679,217,0,675.0063195089226,180.45801716912834,0.7892590998663463,tuesday
2015-01-15T00:00:00.000+0000,548,123,0,526.7411492898946,114.44657863145038,0.4967496432535183,thursday
2015-01-16T00:00:00.000+0000,563,114,1,525.188407438437,112.39167365059015,0.49199302362453473,friday
2015-01-17T00:00:00.000+0000,495,110,1,527.3805522208783,110.50383927155558,0.48757616254047853,saturday
2015-01-18T00:00:00.000+0000,961,228,0,538.0077691453837,111.28566898457284,0.5159120251874236,sunday
2015-01-19T00:00:00.000+0000,496,102,1,536.9151509660364,110.36383610047581,0.5124011868898404,monday
2015-01-20T00:00:00.000+0000,500,92,0,538.759179143345,110.36911368320702,0.5036807175700372,tuesday
2015-01-21T00:00:00.000+0000,495,80,0,543.0143604611552,109.3564973159054,0.48975061722801383,wednesday
2015-01-22T00:00:00.000+0000,508,98,0,546.5418242768701,109.71181680219048,0.47061088586377037,thursday
2015-01-23T00:00:00.000+0000,598,117,2,541.0680649618234,108.60633309927535,0.41962445355499883,friday
2015-01-24T00:00:00.000+0000,428,66,0,536.9658202903701,106.85705225486217,0.4013907449772285,saturday
2015-01-25T00:00:00.000+0000,406,107,0,537.5660377358388,105.76842057577545,0.3568597250220775,sunday
