IdVenta,Fecha,Fecha_Entrega,IdCanal,IdCliente,IdEmpleado,IdProducto,Cantidad,Precio
44151,2020-07-30 00:00:00,2020-08-06 00:00:00,1,846,14001154,43024,2,508
44152,2020-07-30 00:00:00,2020-08-05 00:00:00,1,1181,14001152,42919,2,654
44153,2020-07-30 00:00:00,2020-08-04 00:00:00,1,321,14001931,42872,3,560
44154,2020-07-30 00:00:00,2020-08-06 00:00:00,2,1424,2001675,42978,2,112
44155,2020-07-30 00:00:00,2020-08-04 00:00:00,2,1257,2001908,42950,1,2603
44156,2020-07-30 00:00:00,2020-08-03 00:00:00,2,3038,2001908,43004,1,373
44157,2020-07-30 00:00:00,2020-08-06 00:00:00,2,1843,3001292,43006,2,519
44158,2020-07-30 00:00:00,2020-08-09 00:00:00,2,2108,4001333,42793,2,871.86
44159,2020-07-30 00:00:00,2020-08-02 00:00:00,3,645,4001360,42800,3,1642.74
44160,2020-07-30 00:00:00,2020-07-31 00:00:00,3,2868,4001293,42854,2,1115
44161,2020-07-30 00:00:00,2020-07-31 00:00:00,2,858,5001557,42895,3,515
44162,2020-07-30 00:00:00,2020-08-04 00:00:00,2,1651,6001967,42922,2,741
44163,2020-07-30 00:00:00,2020-08-02 00:00:00,2,943,6001426,42849,3,1542
44164,2020-07-30 00:00:00,2020-08-02 00:00:00,2,2787,16001673,42836,1,823.24
44165,2020-07-30 00:00:00,2020-08-02 00:00:00,1,1310,7001759,42986,2,354
44166,2020-07-30 00:00:00,2020-08-06 00:00:00,2,2673,8001370,43015,2,483
44167,2020-07-30 00:00:00,2020-08-05 00:00:00,2,1596,8002024,42817,2,813.12
44169,2020-07-30 00:00:00,2020-08-04 00:00:00,2,3217,10002762,42851,1,137
44170,2020-07-30 00:00:00,2020-08-03 00:00:00,2,2191,10002120,42998,1,529
44171,2020-07-30 00:00:00,2020-08-01 00:00:00,2,564,10002157,43043,2,1159
44172,2020-07-30 00:00:00,2020-08-06 00:00:00,1,861,11002532,42903,2,269
44173,2020-07-30 00:00:00,2020-08-09 00:00:00,2,417,17003728,42981,2,52
44174,2020-07-30 00:00:00,2020-08-02 00:00:00,2,2923,17003111,42988,3,598
44175,2020-07-30 00:00:00,2020-07-31 00:00:00,2,337,18003664,42787,3,1366.42
44176,2020-07-30 00:00:00,2020-08-02 00:00:00,2,3030,20003141,43035,3,1159
44177,2020-07-30 00:00:00,2020-08-07 00:00:00,2,3398,20003874,42979,1,113
44178,2020-07-30 00:00:00,2020-08-02 00:00:00,2,2697,21003303,42888,2,498
44179,2020-07-30 00:00:00,2020-08-04 00:00:00,2,3140,23003346,42763,3,2118.38
44180,2020-07-30 00:00:00,2020-08-03 00:00:00,1,1342,24003603,42909,1,1500
44181,2020-07-30 00:00:00,2020-08-01 00:00:00,1,1741,24003047,42954,2,2554
44182,2020-07-30 00:00:00,2020-08-06 00:00:00,2,2380,25003875,42814,2,369.82
44183,2020-07-30 00:00:00,2020-08-02 00:00:00,1,1766,26003822,42843,3,684.2
44185,2020-07-30 00:00:00,2020-08-03 00:00:00,2,1777,27003796,42795,3,543.18
44186,2020-07-30 00:00:00,2020-07-31 00:00:00,2,420,27003588,42984,3,258
44187,2020-07-30 00:00:00,2020-08-07 00:00:00,2,688,31003205,42981,3,52
44188,2020-07-30 00:00:00,2020-08-02 00:00:00,2,897,31003043,43020,1,562
44210,2020-07-31 00:00:00,2020-08-06 00:00:00,2,1717,1001675,42885,2,498
44211,2020-07-31 00:00:00,2020-08-05 00:00:00,2,100,1001968,42931,3,324
44212,2020-07-31 00:00:00,2020-08-07 00:00:00,1,694,14001154,42944,2,3686
44213,2020-07-31 00:00:00,2020-08-05 00:00:00,2,2820,14001530,43009,1,563
44214,2020-07-31 00:00:00,2020-08-04 00:00:00,2,1956,2001675,42873,1,560
44215,2020-07-31 00:00:00,2020-08-02 00:00:00,1,1131,2001079,42825,2,554.18
44216,2020-07-31 00:00:00,2020-08-07 00:00:00,2,386,15001794,42770,2,3597.22
44217,2020-07-31 00:00:00,2020-08-03 00:00:00,2,1996,3001792,42799,3,1536.04
44218,2020-07-31 00:00:00,2020-08-10 00:00:00,1,1029,3001977,42852,2,152
44219,2020-07-31 00:00:00,2020-08-04 00:00:00,2,3310,3001292,42864,3,199
44220,2020-07-31 00:00:00,2020-08-03 00:00:00,2,2628,3001168,42855,3,1130
44221,2020-07-31 00:00:00,2020-08-01 00:00:00,2,1811,3001815,42901,2,196
44222,2020-07-31 00:00:00,2020-08-01 00:00:00,1,196,4001556,42942,3,2749
44223,2020-07-31 00:00:00,2020-08-05 00:00:00,2,620,5001169,42969,2,3839
44224,2020-07-31 00:00:00,2020-08-03 00:00:00,2,2694,5001758,42896,3,515
44225,2020-07-31 00:00:00,2020-08-06 00:00:00,2,1255,7001299,42873,2,560
44226,2020-07-31 00:00:00,2020-08-05 00:00:00,2,2787,7001075,42826,3,537.24
44227,2020-07-31 00:00:00,2020-08-07 00:00:00,1,313,8001370,42932,2,15600
44228,2020-07-31 00:00:00,2020-08-05 00:00:00,3,1940,9002768,42997,1,485
44229,2020-07-31 00:00:00,2020-08-04 00:00:00,2,1594,9002212,42760,1,1637.24
44230,2020-07-31 00:00:00,2020-08-02 00:00:00,1,656,9002075,42813,2,377.96
44231,2020-07-31 00:00:00,2020-08-07 00:00:00,1,950,10002411,42956,2,2093
44232,2020-07-31 00:00:00,2020-08-03 00:00:00,2,658,11002191,42985,3,1456
44233,2020-07-31 00:00:00,2020-08-10 00:00:00,2,361,12002869,43030,2,1175
44234,2020-07-31 00:00:00,2020-08-04 00:00:00,2,331,12002427,42852,3,152
44235,2020-07-31 00:00:00,2020-08-01 00:00:00,2,1118,17003728,42892,2,515
44236,2020-07-31 00:00:00,2020-08-01 00:00:00,2,396,17003607,42840,3,353.32
44237,2020-07-31 00:00:00,2020-08-05 00:00:00,2,2931,18003859,42867,2,199
44238,2020-07-31 00:00:00,2020-08-03 00:00:00,2,80,19003250,42877,1,560
44239,2020-07-31 00:00:00,2020-08-06 00:00:00,2,3181,22003842,42763,2,2118.38
44240,2020-07-31 00:00:00,2020-08-07 00:00:00,2,2818,23003504,42833,2,819.06
44241,2020-07-31 00:00:00,2020-08-05 00:00:00,2,803,23003603,42898,1,515
44242,2020-07-31 00:00:00,2020-08-04 00:00:00,3,596,23003603,42952,1,3978
44243,2020-07-31 00:00:00,2020-08-07 00:00:00,2,2870,24003433,42861,2,542
44244,2020-07-31 00:00:00,2020-08-03 00:00:00,2,1413,25003728,42890,3,515
44245,2020-07-31 00:00:00,2020-08-10 00:00:00,1,1063,26003455,42935,2,2456
44246,2020-07-31 00:00:00,2020-08-04 00:00:00,1,857,26003886,42850,3,279
44247,2020-07-31 00:00:00,2020-08-03 00:00:00,2,75,26003714,43031,3,1191
44248,2020-07-31 00:00:00,2020-08-01 00:00:00,1,1593,26003875,42786,2,795.74
44249,2020-07-31 00:00:00,2020-08-01 00:00:00,2,2609,26003714,43025,3,550
44250,2020-07-31 00:00:00,2020-08-03 00:00:00,1,324,29003836,42784,3,1748.78
44251,2020-07-31 00:00:00,2020-08-08 00:00:00,2,951,29003022,42926,3,79
44272,2020-08-01 00:00:00,2020-08-07 00:00:00,2,336,13001658,42929,2,321
44273,2020-08-01 00:00:00,2020-08-06 00:00:00,2,2688,13001078,42975,3,215
44274,2020-08-01 00:00:00,2020-08-08 00:00:00,1,208,1001517,42988,2,598
44275,2020-08-01 00:00:00,2020-08-06 00:00:00,1,3387,14001154,42762,1,2106.06
44276,2020-08-01 00:00:00,2020-08-05 00:00:00,2,407,14001531,42917,1,1351.35
44277,2020-08-01 00:00:00,2020-08-03 00:00:00,2,1507,14001294,42869,2,199
44278,2020-08-01 00:00:00,2020-08-08 00:00:00,2,1644,2001961,42822,2,816.86
44279,2020-08-01 00:00:00,2020-08-04 00:00:00,2,1201,15001949,42851,3,137
44280,2020-08-01 00:00:00,2020-08-11 00:00:00,1,231,15001724,42795,2,543.18
44281,2020-08-01 00:00:00,2020-08-02 00:00:00,2,2159,3001977,42754,2,1237.5
44282,2020-08-01 00:00:00,2020-08-02 00:00:00,3,1627,3001950,42993,3,507
44283,2020-08-01 00:00:00,2020-08-04 00:00:00,2,12,4001333,42950,3,2603
44284,2020-08-01 00:00:00,2020-08-09 00:00:00,2,1986,4001360,42894,3,515
44285,2020-08-01 00:00:00,2020-08-04 00:00:00,2,2286,4001574,42933,1,1154
44286,2020-08-01 00:00:00,2020-08-04 00:00:00,2,2790,5001572,42990,2,353
44287,2020-08-01 00:00:00,2020-08-07 00:00:00,1,2815,16001352,42824,2,584.76
44288,2020-08-01 00:00:00,2020-08-08 00:00:00,2,2821,16001302,42886,2,498
44289,2020-08-01 00:00:00,2020-08-06 00:00:00,3,1355,8001370,42737,1,1658
44290,2020-08-01 00:00:00,2020-08-05 00:00:00,2,974,8001370,42815,1,599.5
44291,2020-08-01 00:00:00,2020-08-03 00:00:00,3,1447,7001529,42759,2,1800.48
44292,2020-08-01 00:00:00,2020-08-08 00:00:00,1,2664,9002988,43003,2,442
44293,2020-08-01 00:00:00,2020-08-04 00:00:00,2,784,10002157,43032,3,953
44294,2020-08-01 00:00:00,2020-08-11 00:00:00,2,1853,11002097,42786,2,795.74
44295,2020-08-01 00:00:00,2020-08-05 00:00:00,2,770,11002243,42899,3,199
44296,2020-08-01 00:00:00,2020-08-02 00:00:00,2,320,12002869,42939,2,2915
44297,2020-08-01 00:00:00,2020-08-06 00:00:00,2,3405,17003728,42917,2,1351.35
44298,2020-08-01 00:00:00,2020-08-04 00:00:00,1,807,18003712,42937,3,2458
44299,2020-08-01 00:00:00,2020-08-09 00:00:00,2,450,17003558,42780,3,4028.86
44300,2020-08-01 00:00:00,2020-08-04 00:00:00,2,729,17003111,42827,1,512.38
44301,2020-08-01 00:00:00,2020-08-08 00:00:00,2,25,20003800,43009,2,563
44302,2020-08-01 00:00:00,2020-08-06 00:00:00,2,80,21003363,42860,3,587
44303,2020-08-01 00:00:00,2020-08-08 00:00:00,2,3348,21003849,42873,2,560
44304,2020-08-01 00:00:00,2020-08-06 00:00:00,1,1864,23003876,42938,1,2679
44305,2020-08-01 00:00:00,2020-08-05 00:00:00,1,1215,23003876,42992,1,570
44306,2020-08-01 00:00:00,2020-08-08 00:00:00,2,3263,23003537,42901,2,196
44307,2020-08-01 00:00:00,2020-08-04 00:00:00,1,1352,24003047,42930,3,156
44308,2020-08-01 00:00:00,2020-08-11 00:00:00,2,2680,25003478,42975,2,215
44309,2020-08-01 00:00:00,2020-08-04 00:00:00,2,698,25003728,42784,3,1748.78
44310,2020-08-01 00:00:00,2020-08-02 00:00:00,2,3066,25003728,42781,3,2098.8
44311,2020-08-01 00:00:00,2020-08-06 00:00:00,2,423,27003562,42909,2,1500
44312,2020-08-01 00:00:00,2020-08-04 00:00:00,1,1467,27003504,42836,1,823.24
44313,2020-08-01 00:00:00,2020-08-09 00:00:00,2,1400,27003929,42970,3,3001
44314,2020-08-01 00:00:00,2020-08-04 00:00:00,2,1495,26003671,43009,1,563
44315,2020-08-01 00:00:00,2020-08-04 00:00:00,2,1819,29003561,42969,2,3839
44316,2020-08-01 00:00:00,2020-08-08 00:00:00,2,1435,30003734,42905,2,456
44317,2020-08-01 00:00:00,2020-08-07 00:00:00,3,687,31003032,42876,2,560
44318,2020-08-01 00:00:00,2020-08-06 00:00:00,1,2760,31003842,42874,3,560
44335,2020-08-03 00:00:00,2020-08-08 00:00:00,2,2175,1001517,42800,1,1642.74
44336,2020-08-03 00:00:00,2020-08-07 00:00:00,1,1342,1001517,42862,1,512
44337,2020-08-03 00:00:00,2020-08-05 00:00:00,2,1741,1001674,42907,2,456
44338,2020-08-03 00:00:00,2020-08-06 00:00:00,3,1766,2001079,42791,3,258.28
44339,2020-08-03 00:00:00,2020-08-13 00:00:00,2,1668,2001676,42844,2,1810.38
44340,2020-08-03 00:00:00,2020-08-07 00:00:00,1,1777,2001960,43042,3,1121
44341,2020-08-03 00:00:00,2020-08-04 00:00:00,3,249,15001359,42989,2,413
44342,2020-08-03 00:00:00,2020-08-04 00:00:00,2,1133,15001558,43030,3,1175
44343,2020-08-03 00:00:00,2020-08-06 00:00:00,2,2145,3001977,42987,3,456
44344,2020-08-03 00:00:00,2020-08-11 00:00:00,1,688,3001168,42931,3,324
44345,2020-08-03 00:00:00,2020-08-06 00:00:00,2,897,3001976,42970,10,3001
44346,2020-08-03 00:00:00,2020-08-10 00:00:00,2,519,6001793,42869,2,199
44347,2020-08-03 00:00:00,2020-08-09 00:00:00,1,3301,6001361,42861,2,542
44348,2020-08-03 00:00:00,2020-08-08 00:00:00,2,2285,6001967,43000,3,374
44349,2020-08-03 00:00:00,2020-08-08 00:00:00,1,680,7001054,42790,1,762.96
44350,2020-08-03 00:00:00,2020-08-07 00:00:00,2,27,16001303,43042,1,1121
44351,2020-08-03 00:00:00,2020-08-05 00:00:00,2,2644,16001334,42796,2,457.82
44352,2020-08-03 00:00:00,2020-08-06 00:00:00,2,51,9002075,42781,3,2098.8
44353,2020-08-03 00:00:00,2020-08-07 00:00:00,1,438,10002468,42943,3,2190
44354,2020-08-03 00:00:00,2020-08-06 00:00:00,1,871,10002157,42934,3,1789
44355,2020-08-03 00:00:00,2020-08-04 00:00:00,2,1003,11002580,42980,2,114
44356,2020-08-03 00:00:00,2020-08-04 00:00:00,3,2725,10002157,42928,3,123
44357,2020-08-03 00:00:00,2020-08-06 00:00:00,2,1120,12002589,42978,3,112
44358,2020-08-03 00:00:00,2020-08-11 00:00:00,2,1061,12002614,42829,3,906.18
44359,2020-08-03 00:00:00,2020-08-06 00:00:00,3,1695,12002786,42868,1,199
44360,2020-08-03 00:00:00,2020-08-06 00:00:00,2,966,17003681,43018,2,437
44362,2020-08-03 00:00:00,2020-08-09 00:00:00,2,1353,19003496,42849,2,1542
44363,2020-08-03 00:00:00,2020-08-08 00:00:00,2,708,20003141,42895,3,515
44364,2020-08-03 00:00:00,2020-08-08 00:00:00,2,329,21003339,42976,1,216
44365,2020-08-03 00:00:00,2020-08-05 00:00:00,2,3201,21003300,42986,2,354
44366,2020-08-03 00:00:00,2020-08-13 00:00:00,2,3057,23003346,42927,2,91
44367,2020-08-03 00:00:00,2020-08-07 00:00:00,2,1505,24003743,42842,3,353.32
44368,2020-08-03 00:00:00,2020-08-06 00:00:00,1,1687,24003047,42833,3,819.06
44369,2020-08-03 00:00:00,2020-08-04 00:00:00,1,301,25003478,42879,2,560
44370,2020-08-03 00:00:00,2020-08-08 00:00:00,3,351,26003118,42950,2,2603
44371,2020-08-03 00:00:00,2020-08-06 00:00:00,2,591,26003975,42877,3,560
44372,2020-08-03 00:00:00,2020-08-11 00:00:00,2,1437,26003193,43011,3,387
44373,2020-08-03 00:00:00,2020-08-06 00:00:00,2,1245,26003193,42759,1,1800.48
44375,2020-08-03 00:00:00,2020-08-10 00:00:00,2,1173,29003875,42946,2,2173
44376,2020-08-03 00:00:00,2020-08-09 00:00:00,2,1863,29003212,43031,2,1191
44377,2020-08-03 00:00:00,2020-08-08 00:00:00,2,1487,30003864,42786,3,795.74
44378,2020-08-03 00:00:00,2020-08-10 00:00:00,2,1563,30003734,42799,2,1536.04
44398,2020-08-04 00:00:00,2020-08-09 00:00:00,2,803,13001674,42846,1,2846.58
44399,2020-08-04 00:00:00,2020-08-08 00:00:00,2,596,13001674,42900,1,245
44400,2020-08-04 00:00:00,2020-08-11 00:00:00,3,2842,1001725,42902,2,258
44401,2020-08-04 00:00:00,2020-08-07 00:00:00,2,1413,14001294,42838,3,897.38
44402,2020-08-04 00:00:00,2020-08-14 00:00:00,2,1063,14001428,42883,2,498
44403,2020-08-04 00:00:00,2020-08-08 00:00:00,1,857,14001530,42790,3,762.96
44404,2020-08-04 00:00:00,2020-08-07 00:00:00,2,72,2001368,42781,3,2098.8
44405,2020-08-04 00:00:00,2020-08-05 00:00:00,2,1593,2001079,43025,2,550
44406,2020-08-04 00:00:00,2020-08-07 00:00:00,2,324,15001311,43026,3,530
44407,2020-08-04 00:00:00,2020-08-12 00:00:00,2,940,15001907,42970,3,3001
44408,2020-08-04 00:00:00,2020-08-07 00:00:00,2,2337,3001976,42879,2,560
44409,2020-08-04 00:00:00,2020-08-11 00:00:00,2,1473,4001293,42908,2,1478
44410,2020-08-04 00:00:00,2020-08-10 00:00:00,2,2173,5001557,42993,2,507
44411,2020-08-04 00:00:00,2020-08-09 00:00:00,2,895,5001169,43039,3,815
44412,2020-08-04 00:00:00,2020-08-11 00:00:00,2,2077,6001793,42761,2,1384.46
44413,2020-08-04 00:00:00,2020-08-09 00:00:00,2,1363,6001969,43024,1,508
44414,2020-08-04 00:00:00,2020-08-08 00:00:00,2,1559,6001962,42787,1,1366.42
44415,2020-08-04 00:00:00,2020-08-06 00:00:00,3,2917,6001967,42840,2,353.32
44416,2020-08-04 00:00:00,2020-08-11 00:00:00,2,1993,7001696,42886,2,498
44417,2020-08-04 00:00:00,2020-08-07 00:00:00,2,1155,7001299,43012,3,510
44418,2020-08-04 00:00:00,2020-08-14 00:00:00,2,2857,7001080,42766,2,7011.62
44419,2020-08-04 00:00:00,2020-08-08 00:00:00,2,1266,8002806,42972,3,2741
44420,2020-08-04 00:00:00,2020-08-05 00:00:00,2,3373,9002212,42963,3,2355
44421,2020-08-04 00:00:00,2020-08-09 00:00:00,2,241,11002784,42792,2,479.82
44422,2020-08-04 00:00:00,2020-08-07 00:00:00,1,789,11002097,42917,3,1351.35
44423,2020-08-04 00:00:00,2020-08-12 00:00:00,1,1645,11002063,42861,3,542
44424,2020-08-04 00:00:00,2020-08-07 00:00:00,3,1730,11002467,42900,1,245
44425,2020-08-04 00:00:00,2020-08-07 00:00:00,2,511,12002786,42759,2,1800.48
44426,2020-08-04 00:00:00,2020-08-11 00:00:00,2,111,17003167,42788,2,421.96
44427,2020-08-04 00:00:00,2020-08-10 00:00:00,2,440,18003664,42881,2,498
44428,2020-08-04 00:00:00,2020-08-09 00:00:00,3,1694,18003859,42927,3,91
44429,2020-08-04 00:00:00,2020-08-11 00:00:00,2,1786,19003685,42940,2,2162
44430,2020-08-04 00:00:00,2020-08-09 00:00:00,2,1072,19003250,42912,1,1654
44431,2020-08-04 00:00:00,2020-08-08 00:00:00,2,2791,19003250,42966,1,3415
44432,2020-08-04 00:00:00,2020-08-11 00:00:00,2,468,22003071,42770,2,3597.22
44433,2020-08-04 00:00:00,2020-08-07 00:00:00,2,2929,23003504,42997,3,485
44434,2020-08-04 00:00:00,2020-08-08 00:00:00,2,2711,23003810,42868,3,199
44435,2020-08-04 00:00:00,2020-08-07 00:00:00,3,1718,23003054,42859,3,610
44436,2020-08-04 00:00:00,2020-08-05 00:00:00,2,2658,24003751,42905,2,456
44437,2020-08-04 00:00:00,2020-08-05 00:00:00,3,1783,24003144,42946,3,2173
44439,2020-08-04 00:00:00,2020-08-07 00:00:00,2,1390,25003599,42900,3,245
44440,2020-08-04 00:00:00,2020-08-12 00:00:00,2,2496,25003916,43034,3,1004
44441,2020-08-04 00:00:00,2020-08-07 00:00:00,3,2854,25003916,42782,1,3373.92
44442,2020-08-04 00:00:00,2020-08-07 00:00:00,2,1770,26003032,42940,2,2162
44443,2020-08-04 00:00:00,2020-08-11 00:00:00,1,2539,27003175,42969,2,3839
44444,2020-08-04 00:00:00,2020-08-10 00:00:00,2,321,27003667,42763,2,2118.38
44445,2020-08-04 00:00:00,2020-08-09 00:00:00,1,1244,29003578,42817,3,813.12
44446,2020-08-04 00:00:00,2020-08-11 00:00:00,2,984,29003875,42830,2,486.42
44447,2020-08-04 00:00:00,2020-08-09 00:00:00,2,2874,30003429,42895,1,515
44448,2020-08-04 00:00:00,2020-08-06 00:00:00,2,1568,30003734,42998,2,529
44461,2020-08-05 00:00:00,2020-08-08 00:00:00,2,657,3001292,42914,1,1489
44462,2020-08-05 00:00:00,2020-08-13 00:00:00,2,698,3001292,42842,1,353.32
44463,2020-08-05 00:00:00,2020-08-11 00:00:00,2,2017,7001354,42908,2,1478
44464,2020-08-05 00:00:00,2020-08-13 00:00:00,2,141,11002532,42771,1,2554.2
44465,2020-08-05 00:00:00,2020-08-11 00:00:00,2,1726,22003430,42845,2,823.24
44466,2020-08-05 00:00:00,2020-08-08 00:00:00,2,2427,25003875,42776,1,1423.4
44467,2020-08-05 00:00:00,2020-08-13 00:00:00,3,2562,25003599,42995,1,364
44468,2020-08-06 00:00:00,2020-08-09 00:00:00,2,1308,15001794,42780,1,4028.86
44469,2020-08-06 00:00:00,2020-08-14 00:00:00,2,1687,15001923,42999,1,547
44470,2020-08-06 00:00:00,2020-08-12 00:00:00,3,499,16001303,42774,2,6048.9
44471,2020-08-06 00:00:00,2020-08-09 00:00:00,2,634,10002411,43004,1,373
44472,2020-08-06 00:00:00,2020-08-14 00:00:00,2,1241,10002411,42932,1,156
44473,2020-08-06 00:00:00,2020-08-12 00:00:00,3,489,20003082,42998,1,529
44474,2020-08-06 00:00:00,2020-08-09 00:00:00,2,2960,24003433,42937,1,2458
44475,2020-08-06 00:00:00,2020-08-14 00:00:00,2,3007,24003433,42865,1,199
44476,2020-08-06 00:00:00,2020-08-12 00:00:00,2,817,31003043,42931,2,324
44483,2020-08-07 00:00:00,2020-08-15 00:00:00,2,1718,2001961,42869,1,199
44484,2020-08-07 00:00:00,2020-08-13 00:00:00,2,686,5001041,42842,2,353.32
44485,2020-08-07 00:00:00,2020-08-10 00:00:00,2,2653,9002768,42874,1,560
44486,2020-08-07 00:00:00,2020-08-15 00:00:00,2,2868,9002768,42794,1,305.36
44487,2020-08-07 00:00:00,2020-08-13 00:00:00,1,73,19003250,42868,2,199
44490,2020-08-08 00:00:00,2020-08-14 00:00:00,2,1177,4001574,43011,2,387
44491,2020-08-08 00:00:00,2020-08-16 00:00:00,3,1811,7001369,42975,1,215
44492,2020-08-08 00:00:00,2020-08-14 00:00:00,2,1553,17003111,42948,2,2786
44493,2020-08-08 00:00:00,2020-08-16 00:00:00,2,1118,23003166,43005,1,421
44494,2020-08-08 00:00:00,2020-08-14 00:00:00,2,3017,27003929,42885,2,498
44497,2020-08-10 00:00:00,2020-08-13 00:00:00,3,2960,1001517,42891,1,515
44498,2020-08-10 00:00:00,2020-08-18 00:00:00,2,3007,1001517,42819,1,860.42
44499,2020-08-10 00:00:00,2020-08-16 00:00:00,2,817,3001168,42885,2,498
44500,2020-08-10 00:00:00,2020-08-13 00:00:00,1,2039,7001054,42917,1,1351.35
44501,2020-08-10 00:00:00,2020-08-18 00:00:00,2,2160,7001054,42845,1,823.24
44502,2020-08-10 00:00:00,2020-08-16 00:00:00,3,2900,12002614,42818,2,1907.62
44503,2020-08-10 00:00:00,2020-08-13 00:00:00,2,909,22003842,42943,1,2190
44504,2020-08-10 00:00:00,2020-08-18 00:00:00,2,320,22003842,42871,1,560
44512,2020-08-11 00:00:00,2020-08-21 00:00:00,3,1922,1001675,42861,1,542
44513,2020-08-11 00:00:00,2020-08-21 00:00:00,2,3354,16001352,42760,3,1637.24
44514,2020-08-11 00:00:00,2020-08-21 00:00:00,2,177,21003849,42895,3,515
44515,2020-08-11 00:00:00,2020-08-21 00:00:00,2,472,22003842,42832,1,818.84
44516,2020-08-11 00:00:00,2020-08-21 00:00:00,1,2722,31003842,42773,3,8703.64
44519,2020-08-12 00:00:00,2020-08-22 00:00:00,2,1073,13001658,43026,1,530
44520,2020-08-12 00:00:00,2020-08-18 00:00:00,2,2730,14001816,42940,2,2162
44521,2020-08-12 00:00:00,2020-08-22 00:00:00,1,2208,6001962,43022,3,422
44522,2020-08-12 00:00:00,2020-08-22 00:00:00,1,1576,16001352,42959,1,4141
44523,2020-08-12 00:00:00,2020-08-18 00:00:00,2,2066,7001369,42966,2,3415
44524,2020-08-12 00:00:00,2020-08-22 00:00:00,1,649,19003496,42955,3,2366
44525,2020-08-12 00:00:00,2020-08-18 00:00:00,3,529,23003876,42903,2,269
44526,2020-08-12 00:00:00,2020-08-22 00:00:00,2,946,30003773,42892,3,515
44527,2020-08-12 00:00:00,2020-08-22 00:00:00,2,2456,30003734,42829,1,906.18
44534,2020-08-13 00:00:00,2020-08-23 00:00:00,1,639,5001169,42896,3,515
44535,2020-08-13 00:00:00,2020-08-19 00:00:00,1,1123,16001303,43034,2,1004
44536,2020-08-13 00:00:00,2020-08-23 00:00:00,2,1227,18003859,42833,3,819.06
44537,2020-08-13 00:00:00,2020-08-23 00:00:00,1,36,29003578,42766,3,7011.62
44541,2020-08-14 00:00:00,2020-08-24 00:00:00,2,713,4001333,42774,3,6048.9
44542,2020-08-14 00:00:00,2020-08-24 00:00:00,1,247,4001293,43002,1,414
44543,2020-08-14 00:00:00,2020-08-20 00:00:00,2,1499,6001962,42916,2,1356
44544,2020-08-14 00:00:00,2020-08-24 00:00:00,1,455,17003728,42998,3,529
44545,2020-08-14 00:00:00,2020-08-20 00:00:00,2,1439,19003496,42853,2,727
44546,2020-08-14 00:00:00,2020-08-24 00:00:00,2,2704,26003875,42935,3,2456
44548,2020-08-15 00:00:00,2020-08-25 00:00:00,1,946,3001301,42850,3,279
44549,2020-08-15 00:00:00,2020-08-25 00:00:00,2,2455,3001068,42880,1,560
44550,2020-08-15 00:00:00,2020-08-21 00:00:00,2,1728,5001169,42786,2,795.74
44551,2020-08-15 00:00:00,2020-08-21 00:00:00,3,34,18003664,43018,2,437
44552,2020-08-15 00:00:00,2020-08-25 00:00:00,2,1755,26003230,42851,1,137
44553,2020-08-15 00:00:00,2020-08-21 00:00:00,2,3163,27003667,42955,2,2366
44555,2020-08-17 00:00:00,2020-08-24 00:00:00,1,2789,1001284,42793,3,871.86
44556,2020-08-17 00:00:00,2020-08-21 00:00:00,3,764,14001931,42843,2,684.2
44557,2020-08-17 00:00:00,2020-08-24 00:00:00,3,2102,7001055,42832,3,818.84
44558,2020-08-17 00:00:00,2020-08-21 00:00:00,3,2901,8001677,42773,2,8703.64
44559,2020-08-17 00:00:00,2020-08-24 00:00:00,2,1819,21003339,42762,3,2106.06
44562,2020-08-18 00:00:00,2020-08-25 00:00:00,3,445,13001968,42969,3,3839
44563,2020-08-18 00:00:00,2020-08-22 00:00:00,3,2411,1001968,43011,2,387
44564,2020-08-18 00:00:00,2020-08-25 00:00:00,2,966,6001969,42907,3,456
44565,2020-08-18 00:00:00,2020-08-22 00:00:00,2,3406,7001075,42949,2,2015
44566,2020-08-18 00:00:00,2020-08-25 00:00:00,2,345,20003874,42938,3,2679
44567,2020-08-18 00:00:00,2020-08-22 00:00:00,2,1265,22003979,42980,1,114
44568,2020-08-18 00:00:00,2020-08-25 00:00:00,1,623,30003429,42876,3,560
44569,2020-08-19 00:00:00,2020-08-26 00:00:00,2,511,5001557,42784,3,1748.78
44570,2020-08-19 00:00:00,2020-08-23 00:00:00,3,2234,7001975,42927,2,91
44571,2020-08-19 00:00:00,2020-08-26 00:00:00,3,1770,18003481,43013,3,354
44572,2020-08-19 00:00:00,2020-08-23 00:00:00,2,988,21003099,42865,2,199
44573,2020-08-19 00:00:00,2020-08-26 00:00:00,2,2638,27003588,42951,3,3043
44576,2020-08-20 00:00:00,2020-08-27 00:00:00,2,1653,4001556,42960,3,4125
44577,2020-08-20 00:00:00,2020-08-24 00:00:00,2,1797,6001509,42812,1,376.64
44578,2020-08-20 00:00:00,2020-08-24 00:00:00,2,1416,20003663,43036,1,744
44579,2020-08-20 00:00:00,2020-08-24 00:00:00,2,1753,30003346,42977,2,111
44583,2020-08-21 00:00:00,2020-08-28 00:00:00,1,623,3001792,42847,3,2846.58
44584,2020-08-21 00:00:00,2020-08-25 00:00:00,2,459,5001310,42982,2,13
44585,2020-08-21 00:00:00,2020-08-28 00:00:00,1,2990,12002869,42777,3,2557.5
