IdVenta,Fecha,Fecha_Entrega,IdCanal,IdCliente,IdSucursal,IdEmpleado,IdProducto,Precio,Cantidad,Ventas_totales,,
25964,29/06/2018,01/07/2018,1,272,18,3712,42758,1819.18,2,3638.36,1,
25965,12/09/2018,16/09/2018,1,881,18,3712,42780,4028.86,3,12086.58,0,
25966,12/09/2018,20/09/2018,3,1719,18,3712,42811,2559.92,3,7679.76,0,
25967,15/09/2018,17/09/2018,3,2675,18,3712,42812,376.64,2,753.28,0,
25968,05/10/2018,08/10/2018,1,2899,18,3712,42758,1819.18,2,3638.36,0,
25969,03/01/2019,07/01/2019,1,3254,18,3712,42766,7011.62,2,14023.24,0,
25970,22/01/2019,27/01/2019,1,2894,18,3712,42791,258.28,3,774.84,0,
25971,14/02/2019,19/02/2019,2,716,18,3712,42798,1556.28,2,3112.56,0,
25972,28/06/2019,29/06/2019,2,537,18,3712,42774,6048.9,3,18146.7,0,
25973,02/07/2019,03/07/2019,2,2773,18,3712,42798,1556.28,2,3112.56,0,
25974,30/07/2019,04/08/2019,2,173,18,3712,42798,1556.28,2,3112.56,1,
25975,07/10/2019,11/10/2019,2,2750,18,3712,42786,795.74,2,1591.48,0,
25976,09/12/2019,12/12/2019,2,307,18,3712,42794,305.36,3,916.08,0,
25977,26/12/2019,02/01/2020,3,1042,18,3712,42756,638.66,2,1277.32,-11,
25978,15/01/2020,20/01/2020,1,641,18,3712,42775,3206.06,2,6412.12,0,
25979,09/03/2020,10/03/2020,1,231,18,3712,42786,795.74,2,1591.48,0,
25980,22/05/2020,27/05/2020,2,580,18,3712,42769,3039.08,1,3039.08,0,
25981,27/05/2020,01/06/2020,2,874,18,3712,42775,3206.06,2,6412.12,1,
25982,02/02/2015,04/02/2015,3,2772,18,3712,42826,537.24,1,537.24,0,
25983,24/04/2015,29/04/2015,1,1185,18,3712,42845,823.24,2,1646.48,0,
25984,01/12/2015,05/12/2015,3,772,18,3712,42834,818.84,2,1637.68,0,
25985,09/03/2016,14/03/2016,1,475,18,3712,42819,860.42,2,1720.84,0,
25986,15/04/2016,18/04/2016,1,946,18,3712,42855,1130,3,3390,0,
25987,27/04/2016,02/05/2016,1,656,18,3712,42822,816.86,3,2450.58,1,
25988,24/06/2016,28/06/2016,3,1321,18,3712,42872,560,3,1680,0,
25989,14/07/2016,18/07/2016,1,105,18,3712,42845,823.24,1,823.24,0,
25990,06/08/2016,09/08/2016,3,178,18,3712,42871,560,2,1120,0,
25992,07/09/2016,12/09/2016,2,3377,18,3712,42877,560,1,560,0,
25994,15/10/2016,17/10/2016,1,1237,18,3712,42839,353.32,3,1059.96,0,
25995,12/01/2017,20/01/2017,1,1714,18,3712,42878,560,3,1680,0,
25996,14/01/2017,15/01/2017,3,2997,18,3712,42873,560,1,560,0,
25997,24/01/2017,25/01/2017,3,2795,18,3712,42825,554.18,2,1108.36,0,
25998,02/02/2017,03/02/2017,1,3052,18,3712,42876,560,3,1680,0,
25999,01/04/2017,08/04/2017,3,995,18,3712,42837,430.32,1,430.32,0,
26001,10/10/2017,15/10/2017,3,645,18,3712,42834,818.84,1,818.84,0,
26002,21/10/2017,29/10/2017,3,3019,18,3712,42869,199,2,398,0,
26003,16/11/2017,21/11/2017,2,741,18,3712,42862,512,3,1536,0,
26004,16/11/2017,21/11/2017,2,1029,18,3712,42874,560,2,1120,0,
26005,27/01/2018,28/01/2018,2,807,18,3712,42838,897.38,2,1794.76,0,
26006,31/01/2018,08/02/2018,1,1090,18,3712,42844,1810.38,2,3620.76,1,
26007,06/03/2018,13/03/2018,2,1867,18,3712,42863,398,2,796,0,
26009,29/06/2018,01/07/2018,3,212,18,3712,42870,178,1,178,1,
26010,05/07/2018,06/07/2018,3,2725,18,3712,42863,398,2,796,0,
26011,04/08/2018,11/08/2018,1,2828,18,3712,42827,512.38,2,1024.76,0,
26012,21/08/2018,29/08/2018,2,619,18,3712,42822,816.86,1,816.86,0,
26013,17/12/2018,22/12/2018,2,2452,18,3712,42842,353.32,2,706.64,0,
26014,21/12/2018,22/12/2018,2,3372,18,3712,42862,512,2,1024,0,
26015,09/02/2019,13/02/2019,2,1229,18,3712,42872,560,2,1120,0,
26016,17/06/2019,21/06/2019,3,1852,18,3712,42846,2846.58,2,5693.16,0,
26017,27/06/2019,30/06/2019,2,352,18,3712,42870,178,3,534,0,
26018,30/07/2019,04/08/2019,1,2950,18,3712,42884,498,2,996,1,
26019,06/09/2019,14/09/2019,3,3362,18,3712,42846,2846.58,3,8539.74,0,
26020,22/01/2020,27/01/2020,2,487,18,3712,42850,279,3,837,0,
26022,14/05/2020,19/05/2020,2,789,18,3712,42838,897.38,1,897.38,0,
26023,27/05/2020,31/05/2020,2,1237,18,3712,42834,818.84,3,2456.52,0,
26024,20/01/2015,21/01/2015,3,245,18,3712,42943,2190,2,4380,0,
26025,05/05/2015,10/05/2015,3,1050,18,3712,42913,1357,3,4071,0,
26026,04/08/2015,11/08/2015,1,78,18,3712,42921,756,2,1512,0,
26027,06/11/2015,10/11/2015,3,897,18,3712,42899,199,2,398,0,
26028,25/12/2015,30/12/2015,1,1776,18,3712,42915,1765,2,3530,0,
26029,12/01/2016,15/01/2016,3,2798,18,3712,42950,2603,1,2603,0,
26031,29/03/2016,01/04/2016,2,850,18,3712,42917,1351.35,2,2702.7,1,
26032,07/04/2016,15/04/2016,2,937,18,3712,42885,498,2,996,0,
26033,22/06/2016,27/06/2016,3,2667,18,3712,42935,2456,2,4912,0,
26034,25/06/2016,29/06/2016,3,6,18,3712,42934,1789,2,3578,0,
26035,06/08/2016,11/08/2016,1,843,18,3712,42931,324,2,648,0,
26036,14/09/2016,19/09/2016,3,3034,18,3712,42934,1789,2,3578,0,
26037,04/11/2016,12/11/2016,2,3033,18,3712,42940,2162,2,4324,0,
26038,09/11/2016,11/11/2016,2,243,18,3712,42927,91,1,91,0,
26039,16/12/2016,21/12/2016,3,1185,18,3712,42938,2679,2,5358,0,
26040,19/01/2017,22/01/2017,3,36,18,3712,42921,756,2,1512,0,
26041,17/06/2017,19/06/2017,3,1826,18,3712,42924,625,1,625,0,
26042,22/06/2017,27/06/2017,1,1675,18,3712,42944,3686,3,11058,0,
26044,09/11/2017,13/11/2017,1,165,18,3712,42939,2915,2,5830,0,
26045,11/01/2018,16/01/2018,1,1256,18,3712,42947,2974,2,5948,0,
26046,18/01/2018,19/01/2018,1,511,18,3712,42885,498,2,996,0,
26047,31/01/2018,08/02/2018,2,1048,18,3712,42940,2162,1,2162,1,
26048,22/02/2018,27/02/2018,1,2881,18,3712,42921,756,2,1512,0,
26049,03/04/2018,04/04/2018,3,703,18,3712,42934,1789,2,3578,0,
26050,28/06/2018,05/07/2018,2,2668,18,3712,42943,2190,2,4380,1,
26051,13/08/2018,16/08/2018,1,492,18,3712,42931,324,1,324,0,
26052,04/12/2018,05/12/2018,3,3210,18,3712,42888,498,3,1494,0,
26053,21/12/2018,23/12/2018,1,2856,18,3712,42920,789,2,1578,0,
26054,05/01/2019,10/01/2019,2,1793,18,3712,42900,245,2,490,0,
26056,02/04/2019,06/04/2019,2,1539,18,3712,42907,456,3,1368,0,
26057,09/04/2019,14/04/2019,1,3004,18,3712,42917,1351.35,2,2702.7,0,
26058,13/04/2019,15/04/2019,1,3332,18,3712,42894,515,3,1545,0,
26059,22/04/2019,29/04/2019,2,639,18,3712,42944,3686,1,3686,0,
26060,02/05/2019,07/05/2019,3,846,18,3712,42920,789,3,2367,0,
26061,02/05/2019,04/05/2019,1,3386,18,3712,42934,1789,2,3578,0,
26062,28/01/2020,29/01/2020,2,14,18,3712,42927,91,2,182,0,
26063,25/03/2020,29/03/2020,2,3038,18,3712,42901,196,3,588,0,
26064,21/04/2020,29/04/2020,2,538,18,3712,42938,2679,3,8037,0,
26065,28/05/2020,05/06/2020,2,634,18,3712,42946,2173,3,6519,1,
26066,20/04/2015,25/04/2015,1,1263,18,3712,43013,354,1,354,0,
26067,20/06/2015,22/06/2015,1,1591,18,3712,42994,579,2,1158,0,
26069,14/09/2015,19/09/2015,3,1321,18,3712,43014,502,1,502,0,
26070,05/03/2016,10/03/2016,1,2812,18,3712,42976,216,2,432,0,
26071,29/03/2016,01/04/2016,1,1031,18,3712,43015,483,1,483,1,
26072,08/04/2016,13/04/2016,2,2653,18,3712,42989,413,2,826,0,
26073,06/06/2016,16/06/2016,2,1792,18,3712,42964,2824,2,5648,0,
26074,20/07/2016,22/07/2016,3,169,18,3712,43000,374,3,1122,0,
26075,06/09/2016,07/09/2016,1,2863,18,3712,42998,529,2,1058,0,
26077,23/09/2016,01/10/2016,2,1641,18,3712,42980,114,3,342,1,
26078,11/11/2016,16/11/2016,2,272,18,3712,42993,507,1,507,0,
26080,06/02/2017,07/02/2017,1,113,18,3712,42967,3365,1,3365,0,
26081,03/04/2017,13/04/2017,2,75,18,3712,43014,502,2,1004,0,
26082,02/08/2017,03/08/2017,1,486,18,3712,42966,3415,2,6830,0,
26083,09/08/2017,17/08/2017,2,3384,18,3712,43011,387,2,774,0,
26084,09/10/2017,16/10/2017,3,1879,18,3712,42991,438,2,876,0,
26085,09/11/2017,10/11/2017,2,1029,18,3712,43003,442,2,884,0,
26086,21/11/2017,26/11/2017,2,3237,18,3712,42981,52,2,104,0,
26088,06/12/2017,08/12/2017,1,101,18,3712,42978,112,2,224,0,
26089,05/02/2018,10/02/2018,1,122,18,3712,43015,483,1,483,0,
26090,17/02/2018,24/02/2018,1,2861,18,3712,43005,421,2,842,0,
26091,21/03/2018,22/03/2018,2,1425,18,3712,42999,547,2,1094,0,
26092,10/05/2018,15/05/2018,2,440,18,3712,42986,354,2,708,0,
26093,11/06/2018,21/06/2018,1,1464,18,3712,42958,3763,1,3763,0,
26094,25/08/2018,30/08/2018,2,846,18,3712,42961,2867,2,5734,0,
26095,25/08/2018,01/09/2018,3,243,18,3712,42974,214,2,428,1,
26096,03/10/2018,06/10/2018,3,2906,18,3712,42993,507,1,507,0,
26097,15/11/2018,17/11/2018,2,193,18,3712,43004,373,1,373,0,
26098,18/12/2018,20/12/2018,2,1312,18,3712,42989,413,2,826,0,
26099,02/01/2019,07/01/2019,2,3351,18,3712,43010,387,2,774,0,
26100,05/06/2019,09/06/2019,2,2778,18,3712,43000,374,3,1122,0,
26101,25/06/2019,03/07/2019,2,507,18,3712,43016,454,2,908,1,
26102,29/06/2019,02/07/2019,1,2640,18,3712,42989,413,2,826,1,
26103,08/07/2019,12/07/2019,2,3375,18,3712,42965,2281,1,2281,0,
26104,14/10/2019,19/10/2019,2,874,18,3712,42957,2789,1,2789,0,
26105,04/11/2019,09/11/2019,2,1193,18,3712,42971,2762,3,8286,0,
26106,11/12/2019,15/12/2019,2,1588,18,3712,42966,3415,2,6830,0,
26107,21/02/2020,26/02/2020,2,1138,18,3712,42969,3839,3,11517,0,
26108,02/03/2020,03/03/2020,2,812,18,3712,42957,2789,1,2789,0,
26109,26/03/2020,27/03/2020,1,1107,18,3712,42969,3839,1,3839,0,
26110,24/01/2015,31/01/2015,1,484,18,3712,43022,422,2,844,0,
26111,11/03/2015,15/03/2015,1,1139,18,3712,43039,815,2,1630,0,
26112,29/07/2015,30/07/2015,1,1826,18,3712,43017,358,3,1074,0,
26113,26/09/2015,01/10/2015,3,920,18,3712,43042,1121,1,1121,1,
26114,04/06/2016,06/06/2016,1,670,18,3712,43039,815,2,1630,0,
26115,25/07/2016,26/07/2016,1,1098,18,3712,43021,435,1,435,0,
26116,26/09/2016,03/10/2016,3,1624,18,3712,43036,744,1,744,1,
26117,03/03/2017,08/03/2017,2,841,18,3712,43025,550,2,1100,0,
26118,04/10/2017,11/10/2017,2,352,18,3712,43033,1182,2,2364,0,
26119,10/05/2018,13/05/2018,1,1023,18,3712,43024,508,2,1016,0,
26120,05/06/2018,06/06/2018,2,1848,18,3712,43027,461,1,461,0,
26121,31/07/2018,05/08/2018,2,2684,18,3712,43041,779,2,1558,1,
26123,23/07/2019,27/07/2019,2,3383,18,3712,43021,435,1,435,0,
26124,06/09/2019,07/09/2019,2,384,18,3712,43036,744,2,1488,0,
26125,08/02/2020,10/02/2020,2,3020,18,3712,43029,1094,2,2188,0,
26126,13/03/2020,17/03/2020,1,517,18,3712,43042,1121,1,1121,0,
26128,04/05/2020,06/05/2020,3,37,18,3712,42839,353.32,2,706.64,0,
26129,17/01/2020,19/01/2020,2,3394,18,3712,42863,398,2,796,0,
26130,07/02/2020,09/02/2020,2,3393,18,3712,42902,258,2,516,0,
26131,21/02/2020,26/02/2020,2,211,18,3712,42923,753,1,753,0,
26132,08/02/2020,11/02/2020,1,569,18,3712,42945,3210,2,6420,0,
26133,01/01/2020,09/01/2020,3,584,18,3712,42967,3365,3,10095,0,
26134,30/03/2020,01/04/2020,3,740,18,3712,42754,1237.5,1,1237.5,1,
26135,22/04/2020,24/04/2020,2,1633,18,3712,42822,816.86,3,2450.58,0,
26136,14/04/2020,17/04/2020,2,177,18,3712,42956,2093,3,6279,0,
26137,16/05/2020,19/05/2020,2,1359,18,3712,42761,1384.46,3,4153.38,0,
26138,21/09/2015,24/09/2015,2,1272,18,3502,42767,3485.68,3,10457.04,0,
26141,03/02/2018,06/02/2018,1,936,18,3502,42770,3597.22,3,10791.66,0,
26142,28/09/2019,01/10/2019,3,3145,18,3502,42780,4028.86,2,8057.72,1,
26143,01/08/2018,02/08/2018,3,425,18,3502,42862,512,3,1536,0,
26145,16/10/2018,17/10/2018,2,626,18,3502,42821,653.62,1,653.62,0,
26146,10/05/2019,11/05/2019,2,1187,18,3502,42849,1542,2,3084,0,
26147,25/07/2015,02/08/2015,2,984,18,3502,42895,515,3,1545,1,
26148,19/09/2015,27/09/2015,3,1128,18,3502,42897,515,3,1545,0,
26149,29/02/2016,01/03/2016,1,681,18,3502,42903,269,2,538,1,
26150,07/12/2016,08/12/2016,3,1430,18,3502,42902,258,3,774,0,
26151,14/12/2016,22/12/2016,1,2870,18,3502,42914,1489,1,1489,0,
26152,04/10/2017,05/10/2017,3,2777,18,3502,42945,3210,2,6420,0,
26153,08/12/2017,16/12/2017,3,619,18,3502,42904,135,1,135,0,
26154,23/03/2018,24/03/2018,1,8,18,3502,42894,515,3,1545,0,
26155,07/06/2019,15/06/2019,2,2466,18,3502,42912,1654,1,1654,0,
26156,02/01/2015,05/01/2015,3,441,18,3502,42982,13,1,13,0,
26157,21/10/2015,22/10/2015,3,432,18,3502,42963,2355,3,7065,0,
26158,04/01/2016,05/01/2016,1,672,18,3502,42992,570,2,1140,0,
26159,10/08/2018,18/08/2018,2,1871,18,3502,42970,3001,2,6002,0,
26160,05/12/2018,06/12/2018,1,1469,18,3502,43026,530,2,1060,0,
26161,22/12/2018,30/12/2018,3,2943,18,3502,43024,508,1,508,0,
26162,13/10/2015,21/10/2015,3,626,18,3502,42770,3597.22,2,7194.44,0,
26163,09/02/2017,15/02/2017,2,9,18,3502,42785,1597.42,1,1597.42,0,
26164,03/11/2017,11/11/2017,3,3363,18,3502,42772,6569.86,3,19709.58,0,
26165,11/04/2019,17/04/2019,2,2671,18,3502,42756,638.66,1,638.66,0,
26166,28/08/2019,06/09/2019,2,50,18,3502,42765,1938.42,1,1938.42,1,
26167,07/04/2020,15/04/2020,2,2886,18,3502,42787,1366.42,2,2732.84,0,
26168,29/01/2016,04/02/2016,1,1642,18,3502,42881,498,2,996,1,
26169,03/01/2017,09/01/2017,2,3203,18,3502,42843,684.2,3,2052.6,0,
26170,22/04/2017,25/04/2017,2,1660,18,3502,42866,199,2,398,0,
26171,25/04/2018,04/05/2018,1,1382,18,3502,42871,560,1,560,1,
26172,23/01/2020,31/01/2020,1,2612,18,3502,42847,2846.58,2,5693.16,0,
26173,04/03/2020,13/03/2020,2,539,18,3502,42858,505,1,505,0,
26174,27/04/2020,05/05/2020,1,2852,18,3502,42948,2786,2,5572,1,
26175,29/10/2015,04/11/2015,1,1456,18,3502,42960,4125,3,12375,1,
26176,30/05/2016,08/06/2016,2,2906,18,3502,43008,389,2,778,1,
26177,27/07/2017,30/07/2017,1,2846,18,3502,42973,123,2,246,0,
26178,25/08/2017,03/09/2017,2,1141,18,3502,42982,13,1,13,1,
26179,14/03/2018,20/03/2018,2,1544,18,3502,42983,354,3,1062,0,
26180,31/07/2018,09/08/2018,1,2739,18,3502,42972,2741,2,5482,1,
26181,23/10/2018,26/10/2018,1,1085,18,3502,42983,354,2,708,0,
26182,05/06/2015,13/06/2015,3,1082,18,3502,43021,435,1,435,0,
26183,06/02/2015,11/02/2015,2,1038,18,3502,42797,4845.5,3,14536.5,0,
26184,16/03/2015,17/03/2015,3,498,18,3502,42812,376.64,2,753.28,0,
26185,24/03/2015,01/04/2015,3,3393,18,3502,42773,8703.64,1,8703.64,1,
26186,15/04/2015,20/04/2015,3,1087,18,3502,42763,2118.38,2,4236.76,0,
26187,06/06/2015,13/06/2015,2,2822,18,3502,42737,1658,1,1658,0,
26188,18/06/2015,21/06/2015,3,1783,18,3502,42764,1385.78,2,2771.56,0,
26189,18/06/2015,19/06/2015,3,739,18,3502,42812,376.64,3,1129.92,0,
26190,25/06/2015,02/07/2015,1,2879,18,3502,42800,1642.74,1,1642.74,1,
26191,21/09/2015,22/09/2015,3,2716,18,3502,42797,4845.5,3,14536.5,0,
26192,05/02/2016,06/02/2016,3,1579,18,3502,42782,3373.92,2,6747.84,0,
26193,03/03/2016,08/03/2016,3,1781,18,3502,42798,1556.28,2,3112.56,0,
26194,05/04/2016,13/04/2016,3,1028,18,3502,42762,2106.06,1,2106.06,0,
26195,21/06/2016,26/06/2016,1,2767,18,3502,42754,1237.5,2,2475,0,
26196,17/08/2016,22/08/2016,2,1018,18,3502,42799,1536.04,2,3072.08,0,
26197,08/10/2016,15/10/2016,3,944,18,3502,42794,305.36,3,916.08,0,
26198,02/11/2016,04/11/2016,1,1326,18,3502,42789,218.02,3,654.06,0,
26199,10/01/2017,11/01/2017,3,3027,18,3502,42756,638.66,3,1915.98,0,
26200,14/08/2017,19/08/2017,2,542,18,3502,42778,2807.64,3,8422.92,0,
26201,29/01/2018,31/01/2018,2,3156,18,3502,42755,1079.32,1,1079.32,0,
26202,29/01/2018,03/02/2018,1,1389,18,3502,42797,4845.5,1,4845.5,1,
26203,27/03/2018,01/04/2018,1,1151,18,3502,42812,376.64,2,753.28,1,
26204,06/06/2018,11/06/2018,2,1329,18,3502,42789,218.02,2,436.04,0,
26205,30/07/2018,06/08/2018,3,442,18,3502,42769,3039.08,1,3039.08,1,
26206,12/09/2018,16/09/2018,1,881,18,3502,42780,4028.86,2,8057.72,0,
26207,06/10/2018,09/10/2018,2,723,18,3502,42784,1748.78,2,3497.56,0,
26208,22/01/2019,27/01/2019,1,2894,18,3502,42791,258.28,2,516.56,0,
26209,14/02/2019,19/02/2019,2,716,18,3502,42798,1556.28,3,4668.84,0,
26210,28/06/2019,29/06/2019,1,537,18,3502,42774,6048.9,3,18146.7,0,
26211,02/07/2019,03/07/2019,2,2773,18,3502,42798,1556.28,2,3112.56,0,
26212,07/10/2019,11/10/2019,3,2750,18,3502,42786,795.74,2,1591.48,0,
26213,12/10/2019,17/10/2019,2,391,18,3502,42817,813.12,2,1626.24,0,
26214,09/12/2019,12/12/2019,3,307,18,3502,42794,305.36,2,610.72,0,
26215,20/02/2020,27/02/2020,3,1184,18,3502,42772,6569.86,3,19709.58,0,
26216,09/03/2020,10/03/2020,2,231,18,3502,42786,795.74,3,2387.22,0,
26217,22/05/2020,27/05/2020,1,580,18,3502,42769,3039.08,3,9117.24,0,
26218,27/05/2020,01/06/2020,2,874,18,3502,42775,3206.06,2,6412.12,1,
26219,24/04/2015,29/04/2015,1,1185,18,3502,42845,823.24,3,2469.72,0,
26221,30/06/2015,10/07/2015,1,727,18,3502,42879,560,3,1680,1,
26222,24/12/2015,27/12/2015,3,2791,18,3502,42838,897.38,3,2692.14,0,
26223,08/01/2016,16/01/2016,3,1720,18,3502,42845,823.24,2,1646.48,0,
26224,06/02/2016,10/02/2016,3,1186,18,3502,42872,560,2,1120,0,
26225,09/03/2016,14/03/2016,1,475,18,3502,42819,860.42,1,860.42,0,
26226,04/04/2016,08/04/2016,3,1331,18,3502,42832,818.84,2,1637.68,0,
26227,27/04/2016,02/05/2016,3,656,18,3502,42822,816.86,3,2450.58,1,
26229,13/08/2016,17/08/2016,1,1676,18,3502,42842,353.32,2,706.64,0,
26230,07/09/2016,12/09/2016,2,3377,18,3502,42877,560,2,1120,0,
26231,07/10/2016,08/10/2016,1,2719,18,3502,42884,498,1,498,0,
26232,12/01/2017,20/01/2017,1,1714,18,3502,42878,560,2,1120,0,
26233,14/01/2017,15/01/2017,1,2997,18,3502,42873,560,2,1120,0,
26234,24/01/2017,25/01/2017,2,2795,18,3502,42825,554.18,3,1662.54,0,
26235,02/02/2017,03/02/2017,2,3052,18,3502,42876,560,3,1680,0,
26236,17/02/2017,24/02/2017,2,1649,18,3502,42838,897.38,2,1794.76,0,
26237,01/04/2017,08/04/2017,3,995,18,3502,42837,430.32,2,860.64,0,
26238,22/04/2017,26/04/2017,3,892,18,3502,42870,178,3,534,0,
26239,27/07/2017,01/08/2017,1,441,18,3502,42828,906.18,2,1812.36,1,
26241,10/10/2017,15/10/2017,2,645,18,3502,42834,818.84,2,1637.68,0,
26242,08/11/2017,15/11/2017,1,2904,18,3502,42835,81884,1,81884,0,
26243,16/11/2017,21/11/2017,3,741,18,3502,42862,512,2,1024,0,
26244,15/12/2017,16/12/2017,1,681,18,3502,42870,178,2,356,0,
26245,20/12/2017,25/12/2017,2,996,18,3502,42884,498,2,996,0,
26246,23/12/2017,28/12/2017,2,1124,18,3502,42866,199,1,199,0,
26247,31/01/2018,08/02/2018,2,1090,18,3502,42844,1810.38,1,1810.38,1,
26248,09/04/2018,16/04/2018,2,2886,18,3502,42846,2846.58,2,5693.16,0,
26250,29/06/2018,01/07/2018,2,212,18,3502,42870,178,3,534,1,
26251,05/07/2018,06/07/2018,3,2725,18,3502,42863,398,2,796,0,
26252,17/07/2018,27/07/2018,2,1048,18,3502,42830,486.42,2,972.84,0,
26253,19/07/2018,24/07/2018,1,1660,18,3502,42868,199,2,398,0,
26254,04/08/2018,11/08/2018,1,2828,18,3502,42827,512.38,1,512.38,0,
26255,07/08/2018,12/08/2018,1,1709,18,3502,42829,906.18,3,2718.54,0,
26256,21/08/2018,29/08/2018,2,619,18,3502,42822,816.86,1,816.86,0,
26257,09/11/2018,17/11/2018,2,1819,18,3502,42819,860.42,1,860.42,0,
26258,03/12/2018,04/12/2018,1,1400,18,3502,42870,178,2,356,0,
26259,09/02/2019,13/02/2019,1,1229,18,3502,42872,560,3,1680,0,
26260,02/05/2019,05/05/2019,2,1239,18,3502,42856,481,2,962,0,
26261,06/09/2019,14/09/2019,3,3362,18,3502,42846,2846.58,3,8539.74,0,
26262,07/11/2019,12/11/2019,1,279,18,3502,42880,560,1,560,0,
26263,15/01/2020,17/01/2020,1,1728,18,3502,42873,560,2,1120,0,
26265,22/01/2020,27/01/2020,2,487,18,3502,42850,279,3,837,0,
26267,27/05/2020,31/05/2020,2,1237,18,3502,42834,818.84,2,1637.68,0,
26268,18/03/2015,23/03/2015,3,1048,18,3502,42903,269,1,269,0,
26269,23/04/2015,26/04/2015,2,1554,18,3502,42946,2173,2,4346,0,
26271,27/06/2015,01/07/2015,3,536,18,3502,42905,456,1,456,1,
26272,01/01/2016,08/01/2016,2,508,18,3502,42925,3,1,3,0,
26273,01/02/2016,03/02/2016,1,2687,18,3502,42903,269,1,269,0,
26274,10/02/2016,15/02/2016,1,1637,18,3502,42947,2974,2,5948,0,
26275,29/03/2016,01/04/2016,3,850,18,3502,42917,1351.35,2,2702.7,1,
26276,17/05/2016,27/05/2016,1,1539,18,3502,42888,498,1,498,0,
26277,22/06/2016,27/06/2016,2,2667,18,3502,42935,2456,3,7368,0,
26278,04/11/2016,12/11/2016,3,3033,18,3502,42940,2162,3,6486,0,
26279,19/01/2017,22/01/2017,3,36,18,3502,42921,756,3,2268,0,
26280,10/02/2017,15/02/2017,2,1330,18,3502,42921,756,2,1512,0,
26281,11/02/2017,14/02/2017,2,1682,18,3502,42930,156,2,312,0,
26282,17/03/2017,25/03/2017,1,160,18,3502,42935,2456,2,4912,0,
26283,17/06/2017,19/06/2017,1,1826,18,3502,42924,625,1,625,0,
26284,19/07/2017,20/07/2017,2,222,18,3502,42918,789,2,1578,0,
26285,24/07/2017,03/08/2017,1,11,18,3502,42943,2190,2,4380,1,
26286,27/07/2017,04/08/2017,3,535,18,3502,42922,741,2,1482,1,
26287,09/11/2017,13/11/2017,1,165,18,3502,42939,2915,2,5830,0,
26288,22/11/2017,23/11/2017,1,1545,18,3502,42931,324,2,648,0,
26289,11/01/2018,16/01/2018,3,1256,18,3502,42947,2974,2,5948,0,
26290,03/04/2018,04/04/2018,3,703,18,3502,42934,1789,2,3578,0,
26291,07/05/2018,15/05/2018,1,1287,18,3502,42886,498,3,1494,0,
26292,23/06/2018,30/06/2018,3,3040,18,3502,42935,2456,2,4912,0,
26293,13/08/2018,18/08/2018,2,1683,18,3502,42892,515,2,1030,0,
26294,21/11/2018,28/11/2018,2,654,18,3502,42929,321,2,642,0,
26296,11/02/2019,15/02/2019,1,3281,18,3502,42916,1356,1,1356,0,
26297,09/04/2019,14/04/2019,3,3004,18,3502,42917,1351.35,2,2702.7,0,
26298,22/06/2019,27/06/2019,2,3383,18,3502,42924,625,2,1250,0,
26299,15/08/2019,16/08/2019,3,2797,18,3502,42940,2162,1,2162,0,
26300,17/02/2020,21/02/2020,2,3020,18,3502,42931,324,2,648,0,
26301,25/03/2020,29/03/2020,2,3038,18,3502,42901,196,3,588,0,
26302,21/04/2020,29/04/2020,2,538,18,3502,42938,2679,1,2679,0,
26303,28/05/2020,05/06/2020,3,634,18,3502,42946,2173,1,2173,1,
26304,16/02/2015,20/02/2015,2,140,18,3502,42979,113,2,226,0,
26305,20/06/2015,22/06/2015,3,1591,18,3502,42994,579,3,1737,0,
26306,21/07/2015,26/07/2015,3,3245,18,3502,42969,3839,2,7678,0,
26307,11/09/2015,18/09/2015,3,3132,18,3502,42962,2241,3,6723,0,
26308,05/03/2016,10/03/2016,2,2812,18,3502,42976,216,2,432,0,
26309,29/03/2016,01/04/2016,3,1031,18,3502,43015,483,1,483,1,
26311,06/06/2016,16/06/2016,3,1792,18,3502,42964,2824,1,2824,0,
26312,20/07/2016,22/07/2016,3,169,18,3502,43000,374,1,374,0,
26313,06/09/2016,07/09/2016,1,2863,18,3502,42998,529,2,1058,0,
26314,03/10/2016,08/10/2016,1,1257,18,3502,43003,442,2,884,0,
26315,11/11/2016,16/11/2016,2,272,18,3502,42993,507,2,1014,0,
26316,13/12/2016,18/12/2016,3,513,18,3502,42995,364,1,364,0,
26317,31/12/2016,04/01/2017,3,2618,18,3502,42978,112,1,112,-11,
26318,22/03/2017,25/03/2017,2,1123,18,3502,42980,114,1,114,0,
26319,03/04/2017,13/04/2017,2,75,18,3502,43014,502,2,1004,0,
26320,12/05/2017,15/05/2017,1,744,18,3502,42995,364,2,728,0,
26321,14/06/2017,22/06/2017,2,3024,18,3502,42960,4125,1,4125,0,
26322,30/08/2017,04/09/2017,3,943,18,3502,42970,3001,2,6002,1,
26323,27/10/2017,01/11/2017,2,3163,18,3502,42958,3763,1,3763,1,
26324,06/12/2017,14/12/2017,1,1370,18,3502,43014,502,1,502,0,
26325,17/02/2018,24/02/2018,1,2861,18,3502,43005,421,2,842,0,
26326,21/03/2018,22/03/2018,2,1425,18,3502,42999,547,1,547,0,
26327,03/05/2018,08/05/2018,3,481,18,3502,42996,518,2,1036,0,
26328,11/06/2018,21/06/2018,2,1464,18,3502,42958,3763,2,7526,0,
26329,25/08/2018,01/09/2018,3,243,18,3502,42974,214,2,428,1,
